system:time_start,0
"Aug 6, 2015",0.498
"Aug 22, 2015",0.559
"Sep 7, 2015",0.439
"Sep 23, 2015",0.576
"Oct 9, 2015",0.197
"Oct 25, 2015",0.59
"Nov 10, 2015",0.599
"Nov 26, 2015",0.342
"Dec 12, 2015",0.179
"Dec 28, 2015",0.574
"Jan 13, 2016",0.568
"Jan 29, 2016",0.577
"Feb 14, 2016",0.545
"Mar 1, 2016",0.525
"Mar 17, 2016",0.52
"Apr 2, 2016",0.501
"Apr 18, 2016",0.507
"May 4, 2016",0.472
"May 20, 2016",0.483
"Jun 5, 2016",0.447
"Jun 21, 2016",0.466
"Jul 7, 2016",0.47
"Jul 23, 2016",0.073
"Aug 8, 2016",0.048
"Aug 24, 2016",0.548
"Sep 9, 2016",0.562
"Sep 25, 2016",0.275
"Oct 11, 2016",0.562
"Oct 27, 2016",0.571
"Nov 12, 2016",0.579
"Nov 28, 2016",0.212
"Dec 14, 2016",0.591
"Dec 30, 2016",0.053
"Jan 15, 2017",0.581
"Jan 31, 2017",0.404
"Feb 16, 2017",0.531
"Mar 4, 2017",0.465
"Mar 20, 2017",0.34
"Apr 5, 2017",0.473
"Apr 21, 2017",0.465
"May 7, 2017",0.022
"May 23, 2017",0.451
"Jun 8, 2017",0.426
"Jun 24, 2017",0.389
"Jul 10, 2017",0.442
"Jul 26, 2017",0.441
"Aug 11, 2017",0.445
"Aug 27, 2017",0.49
"Sep 12, 2017",0.547
"Sep 28, 2017",0.57
"Oct 14, 2017",0.57
"Oct 30, 2017",0.568
"Nov 15, 2017",0.572
"Dec 1, 2017",0.469
"Dec 17, 2017",0.585
"Jan 2, 2018",0.577
"Jan 18, 2018",0.552
"Feb 3, 2018",0.224
"Mar 7, 2018",0.546
"Mar 23, 2018",0.241
"Apr 8, 2018",0.494
"Apr 24, 2018",0.098
"May 10, 2018",0.456
"May 26, 2018",0.445
"Jun 11, 2018",0.414
"Jun 27, 2018",0.465
"Jul 13, 2018",0.425
"Jul 29, 2018",0.466
"Aug 14, 2018",0.506
"Aug 30, 2018",0.512
"Sep 15, 2018",0.073
"Oct 1, 2018",0.469
"Oct 17, 2018",0.569
"Nov 2, 2018",0.589
"Nov 18, 2018",0.334
"Dec 4, 2018",0.566
"Dec 20, 2018",0.605
"Jan 5, 2019",0.587
"Jan 21, 2019",0.579
"Feb 22, 2019",0.553
"Mar 10, 2019",0.525
"Mar 26, 2019",0.518
"Apr 11, 2019",0.478
"Apr 27, 2019",0.396
"May 13, 2019",0.467
"May 29, 2019",0.45
"Jun 14, 2019",0.433
"Jun 30, 2019",0.417
"Jul 16, 2019",0.39
"Aug 1, 2019",0.069
"Aug 17, 2019",0.499
"Sep 2, 2019",0.486
"Sep 18, 2019",0.507
"Oct 4, 2019",0.55
"Oct 20, 2019",0.574
"Nov 5, 2019",0.336
"Nov 21, 2019",0.622
"Dec 7, 2019",0.62
"Dec 23, 2019",0.484
"Jan 8, 2020",0.531
"Jan 24, 2020",0.036
"Feb 9, 2020",0.032
"Feb 25, 2020",0.55
"Mar 12, 2020",0.387
"Mar 28, 2020",0.478
"Apr 13, 2020",0.511
"Apr 29, 2020",0.474
"May 31, 2020",0.428
"Jun 16, 2020",0.429
